   0.00000000e+00	   2.29791335e-01	   2.29791335e-01
   1.00000000e-02	   1.97396922e-01	   1.97396922e-01
   2.00000000e-02	   1.66986409e-01	   1.66986409e-01
   3.00000000e-02	   1.40680174e-01	   1.40680174e-01
   4.00000000e-02	   1.18826059e-01	   1.18826059e-01
   5.00000000e-02	   1.00897766e-01	   1.00897766e-01
   6.00000000e-02	   8.63720936e-02	   8.63720936e-02
   7.00000000e-02	   7.47919484e-02	   7.47919484e-02
   8.00000000e-02	   6.57131249e-02	   6.57131249e-02
   9.00000000e-02	   5.87037705e-02	   5.87037705e-02
   1.00000000e-01	   5.33672649e-02	   5.33672649e-02
   1.10000000e-01	   4.93548915e-02	   4.93548915e-02
   1.20000000e-01	   4.63728329e-02	   4.63728329e-02
   1.30000000e-01	   4.41787528e-02	   4.41787528e-02
   1.40000000e-01	   4.25751362e-02	   4.25751362e-02
   1.50000000e-01	   4.14081421e-02	   4.14081421e-02
   1.60000000e-01	   4.05564239e-02	   4.05564239e-02
   1.70000000e-01	   3.99269128e-02	   3.99269128e-02
   1.80000000e-01	   3.94497792e-02	   3.94497792e-02
   1.90000000e-01	   3.90733418e-02	   3.90733418e-02
   2.00000000e-01	   3.87606240e-02	   3.87606240e-02
   2.10000000e-01	   3.84859516e-02	   3.84859516e-02
   2.20000000e-01	   3.82307148e-02	   3.82307148e-02
   2.30000000e-01	   3.79837734e-02	   3.79837734e-02
   2.40000000e-01	   3.77376960e-02	   3.77376960e-02
   2.50000000e-01	   3.74885122e-02	   3.74885122e-02
   2.60000000e-01	   3.72340282e-02	   3.72340282e-02
   2.70000000e-01	   3.69739911e-02	   3.69739911e-02
   2.80000000e-01	   3.67076138e-02	   3.67076138e-02
   2.90000000e-01	   3.64366666e-02	   3.64366666e-02
   3.00000000e-01	   3.61615728e-02	   3.61615728e-02
   3.10000000e-01	   3.58837780e-02	   3.58837780e-02
   3.20000000e-01	   3.56039071e-02	   3.56039071e-02
   3.30000000e-01	   3.53227275e-02	   3.53227275e-02
   3.40000000e-01	   3.50414208e-02	   3.50414208e-02
   3.50000000e-01	   3.47604108e-02	   3.47604108e-02
   3.60000000e-01	   3.44801105e-02	   3.44801105e-02
   3.70000000e-01	   3.42007695e-02	   3.42007695e-02
   3.80000000e-01	   3.39228014e-02	   3.39228014e-02
   3.90000000e-01	   3.36468689e-02	   3.36468689e-02
   4.00000000e-01	   3.33724577e-02	   3.33724577e-02
   4.10000000e-01	   3.31003052e-02	   3.31003052e-02
   4.20000000e-01	   3.28301139e-02	   3.28301139e-02
   4.30000000e-01	   3.25624506e-02	   3.25624506e-02
   4.40000000e-01	   3.22964819e-02	   3.22964819e-02
   4.50000000e-01	   3.20325687e-02	   3.20325687e-02
   4.60000000e-01	   3.17710627e-02	   3.17710627e-02
   4.70000000e-01	   3.15115066e-02	   3.15115066e-02
   4.80000000e-01	   3.12540157e-02	   3.12540157e-02
   4.90000000e-01	   3.09989036e-02	   3.09989036e-02
   5.00000000e-01	   3.07454714e-02	   3.07454714e-02
   5.10000000e-01	   3.04946508e-02	   3.04946508e-02
   5.20000000e-01	   3.02455366e-02	   3.02455366e-02
   5.30000000e-01	   2.99983191e-02	   2.99983191e-02
   5.40000000e-01	   2.97532369e-02	   2.97532369e-02
   5.50000000e-01	   2.95104072e-02	   2.95104072e-02
   5.60000000e-01	   2.92694642e-02	   2.92694642e-02
   5.70000000e-01	   2.90303336e-02	   2.90303336e-02
   5.80000000e-01	   2.87930650e-02	   2.87930650e-02
   5.90000000e-01	   2.85580473e-02	   2.85580473e-02
   6.00000000e-01	   2.83247009e-02	   2.83247009e-02
   6.10000000e-01	   2.80930395e-02	   2.80930395e-02
   6.20000000e-01	   2.78633140e-02	   2.78633140e-02
   6.30000000e-01	   2.76353578e-02	   2.76353578e-02
   6.40000000e-01	   2.74095859e-02	   2.74095859e-02
   6.50000000e-01	   2.71852784e-02	   2.71852784e-02
   6.60000000e-01	   2.69628380e-02	   2.69628380e-02
   6.70000000e-01	   2.67422190e-02	   2.67422190e-02
   6.80000000e-01	   2.65238772e-02	   2.65238772e-02
   6.90000000e-01	   2.63067704e-02	   2.63067704e-02
   7.00000000e-01	   2.60914374e-02	   2.60914374e-02
   7.10000000e-01	   2.58776349e-02	   2.58776349e-02
   7.20000000e-01	   2.56662685e-02	   2.56662685e-02
   7.30000000e-01	   2.54562209e-02	   2.54562209e-02
   7.40000000e-01	   2.52479091e-02	   2.52479091e-02
   7.50000000e-01	   2.50415580e-02	   2.50415580e-02
   7.60000000e-01	   2.48360182e-02	   2.48360182e-02
   7.70000000e-01	   2.46330281e-02	   2.46330281e-02
   7.80000000e-01	   2.44316364e-02	   2.44316364e-02
   7.90000000e-01	   2.42315302e-02	   2.42315302e-02
   8.00000000e-01	   2.40329329e-02	   2.40329329e-02
   8.10000000e-01	   2.38361890e-02	   2.38361890e-02
   8.20000000e-01	   2.36408765e-02	   2.36408765e-02
   8.30000000e-01	   2.34475714e-02	   2.34475714e-02
   8.40000000e-01	   2.32551590e-02	   2.32551590e-02
   8.50000000e-01	   2.30650337e-02	   2.30650337e-02
   8.60000000e-01	   2.28761307e-02	   2.28761307e-02
   8.70000000e-01	   2.26886629e-02	   2.26886629e-02
   8.80000000e-01	   2.25024072e-02	   2.25024072e-02
   8.90000000e-01	   2.23184373e-02	   2.23184373e-02
   9.00000000e-01	   2.21353526e-02	   2.21353526e-02
   9.10000000e-01	   2.19540797e-02	   2.19540797e-02
   9.20000000e-01	   2.17745261e-02	   2.17745261e-02
